ID,Total Clients,Text Clients,Image Clients,Config ID,Config Composition,Response Time,Counter,Text Counter,Image Counter,Request,Http,Compression,Cache
152,7,2,5,10,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandler.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCH.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/cache/CacheHandlerMRU.o,/home/roberto/dana//components/time/Calendar.o,/home/roberto/dana//components/time/DateUtil.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:cache.CacheHandler:10,5:io.FileSystem:7,10:time.Calendar:11,10:time.DateUtil:12|",21632,2108,1220,888,1,3,0,4
153,7,4,3,10,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandler.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCH.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/cache/CacheHandlerMRU.o,/home/roberto/dana//components/time/Calendar.o,/home/roberto/dana//components/time/DateUtil.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:cache.CacheHandler:10,5:io.FileSystem:7,10:time.Calendar:11,10:time.DateUtil:12|",28951,2204,1790,414,1,3,0,4
154,7,5,2,10,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandler.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCH.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/cache/CacheHandlerMRU.o,/home/roberto/dana//components/time/Calendar.o,/home/roberto/dana//components/time/DateUtil.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:cache.CacheHandler:10,5:io.FileSystem:7,10:time.Calendar:11,10:time.DateUtil:12|",38928,2084,1840,244,1,3,0,4
155,7,7,0,10,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandler.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCH.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/cache/CacheHandlerMRU.o,/home/roberto/dana//components/time/Calendar.o,/home/roberto/dana//components/time/DateUtil.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:cache.CacheHandler:10,5:io.FileSystem:7,10:time.Calendar:11,10:time.DateUtil:12|",63531,2250,2250,0,1,3,0,4
156,15,0,15,10,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandler.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCH.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/cache/CacheHandlerMRU.o,/home/roberto/dana//components/time/Calendar.o,/home/roberto/dana//components/time/DateUtil.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:cache.CacheHandler:10,5:io.FileSystem:7,10:time.Calendar:11,10:time.DateUtil:12|",28237,2341,0,2341,1,3,0,4
157,15,5,10,10,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandler.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCH.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/cache/CacheHandlerMRU.o,/home/roberto/dana//components/time/Calendar.o,/home/roberto/dana//components/time/DateUtil.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:cache.CacheHandler:10,5:io.FileSystem:7,10:time.Calendar:11,10:time.DateUtil:12|",76770,2363,1420,943,1,3,0,4
158,15,8,7,10,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandler.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCH.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/cache/CacheHandlerMRU.o,/home/roberto/dana//components/time/Calendar.o,/home/roberto/dana//components/time/DateUtil.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:cache.CacheHandler:10,5:io.FileSystem:7,10:time.Calendar:11,10:time.DateUtil:12|",114385,2445,1839,606,1,3,0,4
159,15,10,5,10,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandler.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCH.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/cache/CacheHandlerMRU.o,/home/roberto/dana//components/time/Calendar.o,/home/roberto/dana//components/time/DateUtil.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:cache.CacheHandler:10,5:io.FileSystem:7,10:time.Calendar:11,10:time.DateUtil:12|",103160,2540,2090,450,1,3,0,4
160,15,15,0,10,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandler.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCH.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/cache/CacheHandlerMRU.o,/home/roberto/dana//components/time/Calendar.o,/home/roberto/dana//components/time/DateUtil.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:cache.CacheHandler:10,5:io.FileSystem:7,10:time.Calendar:11,10:time.DateUtil:12|",163601,2438,2438,0,1,3,0,4
161,30,0,30,10,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandler.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCH.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/cache/CacheHandlerMRU.o,/home/roberto/dana//components/time/Calendar.o,/home/roberto/dana//components/time/DateUtil.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:cache.CacheHandler:10,5:io.FileSystem:7,10:time.Calendar:11,10:time.DateUtil:12|",69010,2811,10,2801,1,3,0,4
162,30,10,20,10,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandler.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCH.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/cache/CacheHandlerMRU.o,/home/roberto/dana//components/time/Calendar.o,/home/roberto/dana//components/time/DateUtil.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:cache.CacheHandler:10,5:io.FileSystem:7,10:time.Calendar:11,10:time.DateUtil:12|",144172,3039,1720,1319,1,3,0,4
163,30,15,15,10,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandler.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCH.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/cache/CacheHandlerMRU.o,/home/roberto/dana//components/time/Calendar.o,/home/roberto/dana//components/time/DateUtil.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:cache.CacheHandler:10,5:io.FileSystem:7,10:time.Calendar:11,10:time.DateUtil:12|",242028,2973,2051,922,1,3,0,4
164,30,20,10,10,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandler.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCH.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/cache/CacheHandlerMRU.o,/home/roberto/dana//components/time/Calendar.o,/home/roberto/dana//components/time/DateUtil.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:cache.CacheHandler:10,5:io.FileSystem:7,10:time.Calendar:11,10:time.DateUtil:12|",288186,3153,2441,712,1,3,0,4
165,30,30,0,10,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandler.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCH.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/cache/CacheHandlerMRU.o,/home/roberto/dana//components/time/Calendar.o,/home/roberto/dana//components/time/DateUtil.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:cache.CacheHandler:10,5:io.FileSystem:7,10:time.Calendar:11,10:time.DateUtil:12|",295341,3220,3220,0,1,3,0,4
166,7,0,7,11,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandler.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCH.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/cache/CacheHandlerRR.o,/home/roberto/dana//components/util/RandomInt.o,/home/roberto/dana//components/time/Calendar.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:cache.CacheHandler:10,5:io.FileSystem:7,10:util.RandomInt:11,10:time.Calendar:12|",11767,1978,0,1978,1,3,0,5
167,7,2,5,11,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandler.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCH.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/cache/CacheHandlerRR.o,/home/roberto/dana//components/util/RandomInt.o,/home/roberto/dana//components/time/Calendar.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:cache.CacheHandler:10,5:io.FileSystem:7,10:util.RandomInt:11,10:time.Calendar:12|",16762,2120,1200,920,1,3,0,5
168,7,4,3,11,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandler.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCH.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/cache/CacheHandlerRR.o,/home/roberto/dana//components/util/RandomInt.o,/home/roberto/dana//components/time/Calendar.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:cache.CacheHandler:10,5:io.FileSystem:7,10:util.RandomInt:11,10:time.Calendar:12|",21392,2152,1730,422,1,3,0,5
169,7,5,2,11,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandler.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCH.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/cache/CacheHandlerRR.o,/home/roberto/dana//components/util/RandomInt.o,/home/roberto/dana//components/time/Calendar.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:cache.CacheHandler:10,5:io.FileSystem:7,10:util.RandomInt:11,10:time.Calendar:12|",30548,2191,1940,251,1,3,0,5
170,7,7,0,11,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandler.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCH.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/cache/CacheHandlerRR.o,/home/roberto/dana//components/util/RandomInt.o,/home/roberto/dana//components/time/Calendar.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:cache.CacheHandler:10,5:io.FileSystem:7,10:util.RandomInt:11,10:time.Calendar:12|",51184,2189,2189,0,1,3,0,5
171,15,0,15,11,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandler.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCH.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/cache/CacheHandlerRR.o,/home/roberto/dana//components/util/RandomInt.o,/home/roberto/dana//components/time/Calendar.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:cache.CacheHandler:10,5:io.FileSystem:7,10:util.RandomInt:11,10:time.Calendar:12|",20914,2294,0,2294,1,3,0,5
172,15,5,10,11,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandler.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCH.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/cache/CacheHandlerRR.o,/home/roberto/dana//components/util/RandomInt.o,/home/roberto/dana//components/time/Calendar.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:cache.CacheHandler:10,5:io.FileSystem:7,10:util.RandomInt:11,10:time.Calendar:12|",47352,2423,1460,963,1,3,0,5
